"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","586_15 YG D-A","530_30 Blue C-A","Time"
74665,50950,96040.1,60100.6,50190,78476.8,628.32,21013.2,0.344
132975,98231,88715.7,87961.7,73307,78637.2,1182.72,80412.5,0.344
100212,64654,101580,84440.9,72295,76546.3,729.19,35293.7,0.344
113391,74248,100086,77116.3,64572,78267.6,645.26,56751.1,0.345
83929,58579,93896.6,56090.9,48827,75285.6,778.47,29092.3,0.345
88633.6,63926,90865.9,66804.5,57390,76286.8,672.21,37718.6,0.346
91440,60540,98986,61143.1,50225,79782.5,323.4,36871.2,0.346
99521.3,81937,79600.5,33845.8,30489,72751.4,327.25,39499.9,0.346
92932.5,65892,92430.4,65755.4,58140,74120.2,913.99,32739.8,0.346
94969,66843,93112,63691.9,54998,75895.7,337.26,74057.8,0.347
75305.6,48850,101028,77495,65598,77421.8,679.14,46357.2,0.348
64876.8,47592,89337.8,36757.4,32657,73764.8,478.94,31591.4,0.348
90785.9,63168,94189.3,100925,87568,75532.1,791.56,15363.4,0.348
125375,79623,103194,84003.8,69487,79227.4,725.34,54017.3,0.348
90977.3,59688,99890.9,70391.5,58773,78491.5,762.3,50361.8,0.348
53224.3,38976,89493.8,50747,43932,75702.4,294.91,31520.2,0.349
137584,98566,91478.9,71830.8,62698,75082.2,644.49,29289.6,0.349
111974,70301,104385,100629,81385,81032.1,776.93,51507.4,0.35
81319.7,56677,94030.5,60340.3,53365,74102.2,622.16,25515.4,0.35
132360,86076,100776,84741.1,71768,77382.6,634.48,46188,0.35
106097,61900,112329,93155.8,76328,79984.5,907.83,47039,0.351
90533.8,60211,98540.5,63001.4,53699,76889,257.95,98419,0.352
105461,66922,103277,79444.8,66567,78214.3,886.27,45514.8,0.352
83379.8,55528,98407.7,66052.8,56485,76636.9,567.49,27982.1,0.352
102025,72381,92376.6,49452.5,44672,72549.2,508.97,46511.3,0.352
108269,75350,94167.3,69367,62042,73273.5,441.21,37485.4,0.353
88665,65024,89363.1,53845.9,47752,73899.4,279.51,24922.8,0.353
69829.1,45767,99991.7,49460.4,43023,75342,465.85,20581.9,0.353
76960,51908,97165.2,68011.9,59976,74316.9,718.41,44451.4,0.353
99780.5,71853,91008.2,53915,46509,75971.9,306.46,74202.5,0.353
108567,77842,91403.7,85895.3,74334,75728.9,573.65,33027.1,0.356
73455.4,56443,85289.1,39039.8,34406,74362.5,247.17,11292.5,0.356
91738.2,71159,84489.1,33037.9,30223,71639.9,425.04,25767.4,0.356
88301.4,65295,88627.4,46459.4,41746,72935.5,184.03,23966.6,0.356
84025,57356,96008.4,60210,52389,75319.7,696.85,17037.4,0.357
125274,88577,92687.4,68379.8,57501,77935,411.95,21555.4,0.357
140440,98994,92973.9,72634.3,62238,76483.2,652.96,67025.5,0.357
96135,67044,93972.7,41748.5,36400,75165.6,560.56,32337.4,0.358
92903,68920,88341.5,43629.8,38396,74469.4,262.57,41508,0.358
93664,71480,85875.3,28406.2,25132,74073.9,-26.18,33581.5,0.358
62911.4,44676,92285.8,44465,38860,74988.7,397.32,22819.7,0.358
83486.7,55910,97860.6,77179.7,65902,76751.1,755.37,54922.3,0.359
107281,71656,98118,80976.2,69048,76857.5,615.23,28401.1,0.359
78568.3,54757,94034.6,65044.1,57373,74298.5,458.92,21530.2,0.359
108849,70396,101335,94162.3,77413,79715.6,830.83,41568.5,0.36
88152.3,61821,93449.6,42335.3,36416,76188.6,477.4,41053.7,0.36
130781,89569,95690.4,71071.9,62241,74834.4,447.37,74630.9,0.36
119325,78165,100046,64154.2,54537,77092.8,429.66,54702.7,0.36
95802.9,66791,94002.8,60750,53535,74368.4,770.77,25567.9,0.361
120022,77799,101103,71267.8,56751,82299.9,549.01,29773.4,0.361
110035,69877,103199,98008.6,78017,82329.4,689.92,86693,0.361
115640,71140,106531,78801.1,65352,79023,903.21,37626.5,0.362
98960.6,68828,94227.4,52219.4,45041,75980.9,216.37,7819.2,0.362
91586.6,63406,94663.2,57830.4,51555,73513.2,528.22,34422.5,0.363
100442,67078,98132.6,67515.1,58650,75442,496.65,45306,0.364
67031,50511,86970.1,49925.5,43650,74958.1,425.81,20561.8,0.364
99432.3,72677,89662.4,46807.2,41765,73448,184.8,17738.6,0.364
106834,67788,103285,96328.1,83208,75869.6,1242.01,17265.6,0.364
70525.4,48049,96192.5,40273.2,34409,76705.1,417.34,24756.5,0.365
81977,61136,87876.9,46342.8,41744,72755.9,490.49,30495.6,0.365
128970,88590,95407.5,70268.4,59527,77361.7,539.77,38785,0.366
83541.8,59571,91907,55059.1,48555,74314.8,309.54,26833.7,0.367
83984,63307,86941,54518.4,48214,74105.4,646.8,61859.5,0.367
68572.2,41960,107101,79269.8,62933,82548.6,546.7,57721.7,0.367
82808.3,63018,86117.1,63691.9,55043,75833.7,461.23,62028,0.368
73697.9,47754,101141,54622.8,46371,77198.2,364.21,24973.9,0.368
78691.8,56401,91437.2,42992.6,38877,72473.8,295.68,21059.3,0.369
131577,88859,97041.7,103183,83736,80756.4,852.39,73035.4,0.369
106510,67982,102678,87821.3,74387,77371.8,895.51,41495,0.369
112870,73500,100640,101190,85384,77667.4,987.91,63803.5,0.37
88261.8,64285,89979.4,51714,46489,72901.7,666.82,39327.8,0.37
84119,57519,95843.6,58321.4,50651,75460.6,645.26,38905.9,0.371
137143,103957,86457,47175.1,42569,72627.2,400.4,49574.9,0.372
105067,72151,95434.1,69517.4,61035,74644,683.76,52753.7,0.372
71288.3,48027,97277.6,75610.8,63398,78160.7,643.72,87819.1,0.372
61169.9,40165,99809.1,47198.2,40861,75700,425.04,65233.4,0.373
96332.2,61969,101877,87348.2,75433,75887.9,493.57,46648.8,0.373
89180.2,52045,112297,66791.5,51920,84307.6,660.66,64431.4,0.373
148447,104545,93056.6,99837.4,85509,76517.6,689.92,72536.4,0.374
74590.7,54097,90363.2,38367.4,34981,71880.3,310.31,24476.4,0.374
116024,86484,87920.6,53058.2,47608,73038.7,445.06,22523.8,0.375
68592.6,48642,92415.8,37051.2,33242,73045.8,298.76,17476.6,0.375
79645.4,53201,98111.8,68335.2,60057,74569.4,478.94,31978.1,0.375
143798,94344,99889.5,100032,83153,78838.8,812.35,64743.8,0.376
85053.4,57076,97660.4,61177,52980,75675.6,316.47,21916.8,0.376
135986,87038,102392,78287,65923,77827.5,726.88,55710.7,0.376
102040,67757,98694.9,65424.2,56624,75721.3,600.6,22281.1,0.376
144164,94669,99800,86548.3,71712,79094.6,913.99,91640.9,0.377
91788.8,65808,91409.4,64108.8,56544,74303.8,848.54,34228.1,0.377
88590.7,62237,93286.6,51701,45632,74252.3,466.62,29563.9,0.378
81290.2,67061,79441.7,88290,78429,73775.9,2199.12,10118.2,0.379
113258,78653,94369.6,64665.4,55065,76961.9,350.35,42641.3,0.379
72837.8,47987,99474.8,53159.8,45179,77112.8,391.93,28489.7,0.38
102369,75240,89165.8,76163.8,64481,77409.9,782.32,50570.6,0.38
89799,59640,98676.6,75850.6,63141,78727.6,651.42,34513.2,0.38
104039,68649,99321.2,79672.3,66564,78441.9,897.82,31929.1,0.38
131933,97009,89129.8,63937.4,56409,74282.6,612.92,21312,0.38
93587.2,62198,98609.8,49247.3,42954,75137.8,682.99,32885.3,0.38
124424,83656,97473.8,71022.2,62661,74280.9,853.93,24251.8,0.38
102015,75422,88643.1,56770.6,49709,74845.9,498.19,31152.2,0.381
106026,74192,93656.1,58845.6,49996,77136.3,615.23,20378.9,0.381
61670.4,42390,95344,49009,42110,76272.9,436.59,17519.8,0.382
81933.4,49168,109209,80077.7,67892,77298.8,564.41,41371.9,0.382
86101.8,66207,85229.1,50006.9,44034,74425.5,378.07,19391,0.383
102655,70677,95187.7,83440.8,70425,77648.2,800.03,65731.7,0.383
93740.2,69097,88909.1,43850.9,39236,73244.3,284.13,15321.6,0.383
85187.8,58694,95118.2,56750.4,48954,75973.3,1011.01,50725.4,0.383
103324,67980,99608.9,96498,82172,76961.7,570.57,40516.6,0.383
68442.2,50516,88792.3,37852.6,33820,73350.3,314.93,8503.2,0.384
110964,67263,108115,72641.5,60290,78962.3,467.39,31240.8,0.384
112826,79225,93330.9,51300.7,45549,73811.6,332.64,15473.5,0.385
98180.5,64174,100264,83706.5,67875,80821.9,952.49,50177.5,0.385
139700,93489,97930.4,61526.2,53397,75513.2,353.43,49968.7,0.385
80155.5,56081,93669.4,48526.6,43329,73397.4,341.88,34359.8,0.385
137348,93637,96129,71062.6,60893,76481,348.81,39831.1,0.386
99264,59677,109010,96162.5,82461,76425.3,911.68,51880.3,0.387
91571.2,65255,91965.5,40322.2,34603,76367.8,446.6,61801.9,0.388
118671,83944,92648,55594.1,49825,73124.2,318.78,65111,0.388
121215,76101,104387,112156,88365,83180.5,811.58,87772.3,0.388
96119,74243,84846.5,40419.4,36267,73039.5,251.02,29378.9,0.389
73089.9,60240,79515.6,78199.9,67664,75740.6,2339.26,8286.48,0.39
87717.1,60478,95053.2,64167.8,56131,74919.5,944.79,34382.2,0.39
66582.4,47288,92275.9,46604.9,41989,72740.4,226.38,10514.2,0.39
79364.5,54847,94831.6,60891.1,49554,80529.5,641.41,40294.8,0.39
57574.4,49840,75706.2,60855.1,55608,71719.9,1812.58,4832.64,0.391
84183.7,49945,110463,74031.8,61593,78771.1,704.55,69108.5,0.391
132484,87386,99357.6,80737.2,66762,79254.6,566.72,37746,0.392
118384,82746,93761.8,66884.4,59006,74286.3,768.46,66030.5,0.393
99658.2,78403,83303,29901.6,27567,71086.1,344.19,7149.6,0.393
64439.7,46067,91673.4,54950.4,46755,77023.4,215.6,9092.88,0.393
91152.6,61869,96555.3,64558.8,55456,76293.4,580.58,29319.1,0.394
54429.4,47889,74486.6,67062.2,62633,70170.5,1900.36,18626.4,0.394
118826,93530,83260.9,50751.4,44659,74476.4,590.59,15724.1,0.394
133408,90809,96279.3,72541.4,63421,74960.6,438.13,20976.5,0.395
107121,70077,100180,86950.8,72016,79127,803.88,53196.5,0.396
80346.9,55623,94666.1,59326.6,50367,77193.9,367.29,26869,0.396
127840,87936,95275.2,80057.5,68156,76980,569.03,57127,0.396
112385,71065,103641,88360.6,75716,76480.5,700.7,48623.8,0.397
91153.3,69453,86012.4,67811.8,58608,75827.7,364.21,47137.7,0.397
72189.4,49444,95684.1,47409.1,41868,74209.5,435.82,15320.9,0.397
82126.1,60075,89591.6,59350.3,51160,76027.8,582.89,38801.5,0.398
141080,105186,87899.5,69032.9,60730,74496,701.47,36135.4,0.398
99182.7,73353,88613.1,39088.8,34868,73469.2,161.7,21494.9,0.399
77739.5,56765,89751.4,49621.7,45968,70745,80.85,15155.3,0.399
136250,98507,90646.3,84911,74150,75046.9,887.04,26897.8,0.399
69178.2,52744,85956,40363.9,36609,72257.9,261.8,22356,0.399
137347,94332,95419.8,98781.8,83836,77219.4,660.66,64070.6,0.4
99080.3,72931,89033.9,41791.7,36895,74233.9,179.41,26573.8,0.402
69671.7,45191,101038,51850.8,43899,77407.1,252.56,30428.6,0.402
95256.3,69361,90003.3,71334,63985,73063.1,781.55,31001.8,0.402
97846.4,70772,90607.3,84185.3,75856,72732.1,657.58,19483.2,0.403
100554,77026,85554.5,51054.5,45514,73513.8,308.77,25361.3,0.403
81504.6,52738,101283,59546.2,51310,76055.7,628.32,33073.2,0.403
72373.1,50393,94121.1,39683.5,32825,79229.2,306.46,52924.3,0.403
80444.2,58197,90588.7,45578.9,40397,73942.6,540.54,32432.4,0.404
92947.8,68952,88343,54946.8,49896,72170,514.36,22182.5,0.404
129689,83564,101710,83849.8,70892,77514.8,977.13,46660.3,0.404
133624,83076,105411,82721.5,66268,81807.8,562.87,55059.8,0.404
74474.2,52932,92207.8,45128.9,40572,72896.7,354.97,42271.9,0.404
151580,102125,97272.5,79499.5,67616,77054,721.49,60446.2,0.405
95296,58992,105867,84836.9,70196,79204.9,801.57,74975.8,0.405
60473,44696,88669.1,76892.4,59825,84232.7,766.92,51791,0.405
128535,88221,95483.8,62279.3,53357,76494.8,602.14,33007.7,0.406
97431,71911,88793.7,47160,42351,72977.7,243.32,35041.7,0.406
80726.4,58175,90940.9,51862.3,46018,73859.1,572.88,22914,0.406
92055.7,61717,97752,61999.2,54125,75070.3,915.53,35357,0.407
99928.3,73377,89250.1,67157.3,60565,72669.4,628.32,35497.4,0.407
86784.6,63348,89782.1,47688.5,41972,74461.8,414.26,54411.8,0.407
93029.1,66368,91862.9,50906.2,45468,73374.4,366.52,29131.9,0.407
101890,79351,84150.9,38926.8,35583,71694.5,659.89,23027,0.408
86583,60698,93484.2,49371.1,42903,75416.3,478.17,35151.8,0.408
109052,72041,99204.6,74283.1,63124,77121.5,690.69,72332.6,0.409
110086,81246,88799.7,56314.8,49203,75008.6,660.66,67510.8,0.409
95806.1,65518,95832.4,67600.8,58211,76107.4,600.6,32143.7,0.409
137892,84441,107020,104889,83033,82786.3,1453.76,77884.6,0.409
72789.8,50211,95006.1,74189.5,59887,81187.6,539.77,42198.5,0.41
75836.2,52355,94928.8,60210.7,51663,76379,637.56,42341,0.41
85743.4,56329,99758.2,68347.4,55917,80104.8,458.92,36911.5,0.411
111706,80960,90424.1,53593.2,47720,73601.9,188.65,45970.6,0.411
90445.4,69564,85208.3,52054.6,47669,71565.3,332.64,35871.1,0.412
66944.6,48368,90706.3,39638.9,35396,73391.7,215.6,19661,0.412
86176,65930,85661,33035,29651,73015.6,306.46,30114.7,0.412
109436,76942,93212.6,71349.1,59159,79040.2,535.92,54505.4,0.412
129222,87680,96586.2,57649.7,48788,77439.7,549.01,55512,0.413
136317,100688,88726.6,70209.4,62312,73842,937.09,41730.5,0.414
92827.5,61231,99354,63800.6,54322,76971.4,560.56,38471,0.414
81235.2,61654,86350.1,54767.5,47070,76253.3,207.13,29269.4,0.414
99036.8,72009,90134.2,56757.6,51092,72803.3,489.72,11706.5,0.414
93158.4,70553,86533.9,89692.6,77668,75682.3,415.03,19258.6,0.415
80215,54580,96316.8,51937.9,45200,75305.4,772.31,81901.4,0.416
90139.5,59852,98699.9,66757.7,59036,74107.9,554.4,25493,0.416
156306,114985,89087,72789.8,64420,74050.9,723.03,26427.6,0.416
65041.9,46437,91792.9,37054.8,33729,71998.1,549.01,15353.3,0.416
91854.7,64403,93470.7,80717.8,67675,78166.5,711.48,84901.7,0.416
91817,66909,89932.8,66928.3,59504,73712.9,552.86,37522.8,0.416
129379,97412,87042.6,67870.1,60724,73248.4,292.6,38774.9,0.418
84172.8,60052,91859.5,43734.2,39404,72738,238.7,17046.7,0.418
80967.7,58581,90580.5,46979.3,42537,72380.1,259.49,36696.2,0.418
110438,76618,94464.1,66743.3,57239,76418,686.84,64125.4,0.42
102230,79870,83882.9,39994.6,36407,71993.9,501.27,28445.8,0.42
116523,74208,102906,66037,55500,77978.4,402.71,47126.2,0.42
79266.6,61765,84106.1,86066.6,75021,75185.1,330.33,31859.3,0.42
94896.6,62897,98878.3,84941.3,73737,75494.1,910.91,37777.7,0.42
113782,81584,91400.3,51412.3,45608,73876.5,588.28,14130.7,0.421
106040,67597,102807,93060.7,77984,78206.1,970.2,36133.2,0.421
89855.4,64729,90975.6,63011.5,54404,75904.8,802.34,38043.4,0.422
104526,74665,91746.1,56789.3,49668,74932.4,688.38,55463.8,0.423
79783.7,57303,91246.6,52827.8,46671,74181.5,315.7,26333.3,0.423
138077,87473,103450,73400.4,60333,79730.3,764.61,69516.7,0.423
95154.6,59415,104957,89384.4,73887,79281.8,622.93,37269.4,0.423
84972.8,58718,94839.4,43429.7,37731,75434.2,443.52,26128.1,0.424
62101.8,43852,92809.9,41639.8,35717,76403.5,411.18,17701.2,0.424
110595,84068,86215.5,45113,40316,73333.9,350.35,28106.6,0.424
99789.4,79423,82341.4,38461.7,33452,75350.5,81.62,23465.5,0.426
86729.6,66660,85267.2,40924.8,37900,70766.4,325.71,25215.8,0.427
90165.1,71795,82304.6,27814.3,26000,70109.2,501.27,13119.8,0.427
137512,94009,95862.8,87125.8,73012,78204.6,944.79,89123.8,0.428
103914,71354,95441.4,58214.9,50995,74814.6,561.33,39004.6,0.428
102232,74060,90465.8,66871.4,56613,77411.3,714.56,63436.3,0.429
92133.1,69478,86905.7,57410.6,51822,72603.6,579.81,25389.4,0.429
88862.1,64709,89997.8,42111.4,37049,74490.8,291.06,37577.5,0.43
67625,56750,78094.6,84451,75578,73230,2628.78,22515.8,0.431
102721,73633,91425,59337.4,52929,73470.8,472.78,22302.7,0.431
84671.4,54887,101099,53284.3,46187,75606.6,296.45,50506.6,0.431
82242.6,56241,95834.9,68290.6,56085,79798.4,270.27,34024.3,0.432
126797,81585,101854,85549.7,73913,75853.8,460.46,58605.8,0.432
75610.9,50858,97432.7,53547.8,47127,74465,515.13,28224,0.433
120179,77392,101768,88062.5,76316,75623.2,646.03,89867.5,0.434
76026.9,55281,90130.4,51892.6,45801,74252.3,395.78,35089.2,0.434
106943,71052,98641,93358.1,77320,79129.8,462,33310.8,0.435
75266.6,59216,83299.6,36652.3,33272,72194.2,345.73,20464.6,0.435
99860.5,68876,95018,46057.7,40072,75325.3,764.61,27863.3,0.435
71707.5,47346,99257,52552.8,44690,77066.5,501.27,42660,0.435
110099,71514,100895,87351.1,74787,76546,1201.97,21723.1,0.435
100751,67620,97646.3,58619.5,52012,73861.6,579.04,41551.9,0.435
79640.3,59398,87870.1,38083.7,33445,74625.6,489.72,25022.2,0.436
73616.6,53605,90001.7,54548.6,48041,74413.5,406.56,29926.1,0.436
102472,69012,97311,67244.4,56084,78577.3,1405.25,36854.6,0.436
108592,70651,100730,59346,50918,76383.6,762.3,36447.1,0.436
120314,81470,96783,72025.9,61287,77019.4,269.5,64213.9,0.437
96591.4,67124,94306.2,83728.8,66356,82694.1,1071.84,37903.7,0.437
98149.1,73651,87334.9,56353,50743,72781.4,440.44,31296.2,0.438
66250.9,50313,86296.1,43437.6,39108,72791.4,3180.87,28516.3,0.438
93420.2,70822,86447.5,48078,43594,72276.9,401.17,15956.6,0.438
118275,77943,99448.1,61318.1,53035,75771.5,653.73,26704.8,0.439
91898.2,67669,89001.5,43176.2,37489,75478.1,276.43,49128.5,0.439
100554,65821,100119,65388.2,54784,78221.5,512.05,34849.4,0.439
93018.2,57452,106107,94451.8,79317,78041.2,1141.91,93618,0.439
106636,73491,95093.4,88036.6,77855,74106.5,719.18,19965.6,0.44
101471,64896,102472,80349.8,69596,75662.5,393.47,33246,0.44
65979.5,42453,101855,81409.7,68213,78214.8,642.18,64666.8,0.441
120078,85272,92286.3,72987.8,62696,76294,1074.15,49435.2,0.441
134773,86726,101844,68495,56238,79819.5,860.86,87133,0.442
101528,64012,103946,75727.4,62069,79957.4,819.28,82136.9,0.443
104821,73661,93259.1,78014.2,66320,77091.9,612.92,43579.4,0.443
105440,73278,94300,60478.6,53779,73700.2,485.1,18648,0.443
106634,72065,96973.3,64168.6,54961,76515.2,210.21,38695,0.443
84115.2,62792,87791,48507.1,42616,74595.5,713.79,58213.4,0.444
104310,66873,102225,87437.5,72340,79213.5,947.87,53163.4,0.446
63726.1,39026,107015,47004.5,37866,81352.3,378.84,11805.8,0.446
73283.8,56361,85213.7,46557.4,41828,72946,405.79,19102.3,0.446
152092,111137,89686.7,80773.9,70589,74991.9,917.84,38234.2,0.447
86745,61569,92334.1,35890.6,31221,75337.9,248.71,32259.6,0.447
70625.3,55387,83566.5,34457,31798,71016.3,281.82,13479.1,0.448
67274.2,48224,91425.1,47334.2,42204,73502.4,492.03,24643.4,0.448
112739,81166,91028.7,77338.1,67837,74714.8,591.36,36308.2,0.448
93824.6,70718,86949.5,42564.2,37971,73463.7,643.72,48048.5,0.448
108366,83716,84833,44403.8,40504,71846,236.39,32500.1,0.449
115123,77076,97886.7,96785.3,82216,77149.5,536.69,53658.7,0.449
108652,71261,99923.2,59602.3,47664,81950.7,538.23,36913.7,0.449
109884,81672,88173.8,41242.3,36661,73725.7,518.98,38917.4,0.45
72661.1,49794,95632.4,48217,42266,74763.3,575.19,46888.6,0.452
88835.8,61276,95011.8,62676,55637,73827.4,444.29,40529.5,0.452
101700,69685,95644.7,67949.3,57421,77552.2,666.82,40062.2,0.453
122511,94977,84534.8,52070.4,46745,73002.2,382.69,25535.5,0.453
75087.4,56055,87787.4,42064.6,37599,73319.6,455.07,32509.4,0.453
91719,66575,90287.6,45695.5,40060,74755.4,362.67,49775,0.454
93523.8,66653,91956.5,77197,66336,76266,865.48,65036.9,0.455
104691,70538,97267.3,55381.7,47651,76168.3,827.75,52143.1,0.455
132790,91137,95488.2,77572.8,66313,76663.9,746.13,83485.4,0.455
80798.7,58142,91074,72419.8,63607,74616,376.53,44438.4,0.456
89411.2,60907,96206.5,71966.9,61510,76677.3,594.44,30829,0.457
63987.8,47053,89123.1,50633.3,45161,73477.2,326.48,23875.9,0.457
76508.8,63596,78842.7,89339.8,79989,73197.2,2082.85,5055.84,0.458
151353,109028,90977.2,60612.5,52948,75022.7,578.27,42677.3,0.459
95353.6,70908,88129.6,35247.6,31425,73507.9,193.27,17896.3,0.459
96673.3,67312,94122.6,67596.5,57704,76771.2,498.19,16688.2,0.46
149524,109295,89658.6,71066.2,60162,77414.2,628.32,59307.8,0.46
67580.2,50082,88433.6,40336.6,33358,79246.3,495.88,18926.6,0.46
105480,72491,95359.7,74545.9,64539,75697.5,629.09,84939.1,0.461
84508.8,59268,93446.2,63540,54088,76988.6,377.3,42509.5,0.461
107313,75228,93487,59493.6,51073,76341.2,628.32,71498.9,0.461
111711,77840,94053.4,72267.1,61420,77110,437.36,20461,0.461
70459.5,50097,92173.9,40073,34941,75161.8,228.69,58708.1,0.462
68483.2,60865,73738.8,33746.4,30637,72187.4,2217.6,3296.88,0.462
90144,62485,94545.5,69852.2,59841,76500,521.29,38038.3,0.463
70018.6,46911,97817.9,54596.2,47420,75453.7,688.38,49936.3,0.465
98695.7,71479,90489.8,63947.5,56171,74609.1,278.74,20156.4,0.465
109415,72933,98318,72954.7,60681,78791.7,540.54,24922.1,0.465
74827.5,49307,99456.4,62414.6,54726,74743.4,467.39,22725.4,0.465
68990.7,48886,92488.2,48493.4,42422,74915.5,429.66,29860.6,0.466
102396,68921,97366.4,78463.4,69540,73945.6,904.75,26411.8,0.466
125057,93470,87682.8,50269.7,45177,72923.7,378.84,15575.8,0.466
92080.6,66251,91086.9,50858.6,43974,75796.4,626.01,20530.1,0.466
113553,86317,86214.6,66587,59568,73258.3,515.13,30492,0.467
89914.9,62025,95004.6,55309,48116,75333.1,488.18,58909.7,0.468
83987.8,64834,84897.2,40878.7,37242,71935.7,106.26,45862.6,0.468
77564.8,56597,89815.5,54479.5,47621,74974.7,441.21,9945.36,0.468
120070,89641,87782.8,70704.7,63037,73507.7,469.7,13420.1,0.469
86003.8,54773,102904,76297,64773,77195.7,799.26,70897.7,0.469
75525.8,52765,93805.7,42552,36217,76999.4,390.39,26555,0.47
118828,83685,93057.1,54874.8,47865,75133.7,399.63,13772.2,0.471
72896,62629,76279.6,86387,71577,79096.1,3889.27,10338.5,0.473
87050.9,63060,90468.9,66896.6,55468,79039.1,352.66,36936.7,0.473
94418.6,57848,106967,99175,79880,81366.2,893.97,36557.3,0.473
93694.1,77888,78835.4,98562.2,84680,76279.8,3865.4,14653.4,0.473
89695.4,68289,86079.4,61701.8,52181,77493.6,872.41,53462.2,0.474
72601.6,51248,92843,43693.9,38828,73749,388.85,16861.7,0.474
110718,78797,92085,42272.6,36800,75282.1,456.61,23742.7,0.475
133126,83731,104198,86729,69755,81483.4,1178.87,38885,0.476
68835.8,52254,86332.6,74430,60835,80181.5,605.22,59720.4,0.476
83732.5,51039,107516,92184.5,73202,82530.6,982.52,34611.8,0.476
78075.5,57876,88409,52475.8,47556,72315.8,296.45,6468.48,0.477
76957.4,53925,93527.7,53911.4,48109,73440.3,540.54,41418,0.477
92081.9,67249,89736.4,49829,43989,74236.7,488.95,40913.3,0.477
112973,68214,108538,75491.3,61422,80547.6,868.56,39574.8,0.477
101302,68192,97356.8,97569.4,82908,77125.3,432.74,24198.5,0.477
105448,87473,79002.9,42223.7,39309,70395.4,401.94,17924.4,0.478
78009,60386,84661.9,33764.4,30462,72640.8,517.44,14603,0.479
103354,71873,94241,46447.9,41209,73867.6,284.13,26218.8,0.479
141175,100593,91975.1,81586.1,71585,74692,729.96,47641,0.479
130513,93257,91717.7,72398.9,62788,75567.5,684.53,14156.6,0.479
152075,106946,93190.8,73227.6,63838,75175.4,1255.1,25945.2,0.48
64334.1,47449,88857.5,37679.8,32836,75203.5,344.96,35149.7,0.48
122797,77954,103236,80099.3,65978,79562.7,876.26,25086.2,0.48
