"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","586_15 YG D-A","530_30 Blue C-A","Time"
95612.8,65050,96327.1,53069,47235,73630.4,368.06,17222.4,0.343
93395.8,67061,91272,69979,62125,73821.2,545.93,16772.4,0.343
101418,60307,110211,103635,88943,76361.3,652.19,31260.2,0.343
130409,91201,93710.4,83446.6,70913,77119.2,907.06,23497.9,0.343
96487.7,69243,91322.1,43169,38790,72934.4,367.29,22857.1,0.343
125011,81068,101060,101276,84840,78232.2,713.79,36895,0.345
113999,81148,92067.1,56279.5,50241,73412.9,262.57,26857.4,0.345
119057,75232,103713,87404.4,73300,78146.5,843.92,37906.6,0.345
94807.7,55707,111536,82203.8,66331,81218.6,608.3,38666.9,0.345
130010,98307,86670.4,45959.8,41423,72713.7,656.04,28459.4,0.345
60601,41584,95506.5,58625.3,50744,75714.7,298.76,22227.8,0.346
127548,90633,92228.6,68282.6,60217,74314.1,340.34,14414.4,0.346
122488,87888,91336.6,47612.9,42220,73907.1,690.69,26696.9,0.347
138927,93853,97010.7,86513,74528,76075,702.24,34493,0.347
116115,74120,102667,83585.5,67400,81273.9,860.86,39823.9,0.347
94028.8,63099,97660.4,84066.5,70536,78107.4,937.86,24171.1,0.348
114484,83825,89505.7,55908,50333,72794.9,757.68,19755.4,0.348
83835.5,56412,97395,62347.7,49205,83040.7,666.05,43429.7,0.349
145242,100308,94893.7,90420.5,78496,75491.7,870.1,29206.8,0.349
99930.9,69636,94047.2,35630.6,30608,76290.2,180.95,18797,0.349
90030.1,63758,92540.7,48494.2,43111,73719.3,381.92,13803.1,0.349
117608,86989,88604.1,45047.5,40224,73394.9,539,24871.7,0.351
109207,69782,102562,78955.2,65678,78784.5,695.31,16637,0.352
87055.4,52056,109599,100760,85835,76931.7,1105.72,35232.5,0.352
117316,83704,91852.4,60368.4,51089,77439.4,612.92,9403.2,0.353
80813.4,57674,91829.8,47754.7,42723,73254.5,200.97,10990.1,0.353
142717,97560,95870.5,88798.3,76497,76074.7,425.81,24402.2,0.353
90219.5,60037,98483,59989,51421,76455.9,490.49,23855.8,0.353
97975,72738,88274.2,37990.1,34750,71646.6,279.51,18264.2,0.353
108901,83391,85584.1,53542.8,49660,70660.1,642.95,11587.7,0.353
109128,77692,92053.7,67882.3,57333,77594.7,682.22,21556.1,0.354
134452,93053,94692.7,75487.7,65888,75084.4,564.41,35949.6,0.354
89055.4,62245,93763.9,49528.8,42481,76408.7,344.19,19101.6,0.354
132870,88724,98144.7,80129.5,69548,75507.1,600.6,42559.2,0.355
137876,88629,101952,104572,89553,76527.2,580.58,24429.6,0.356
93056,63225,96457.4,69796.1,61588,74270.3,451.22,23027,0.356
114523,67527,111146,59602.3,48751,80123.4,508.97,32764.3,0.356
83587.2,61494,89081.4,35717,31957,73246.9,395.01,15612.5,0.358
61195.5,43612,91958.9,46347.8,40725,74584.5,327.25,19570.3,0.358
72058.9,49342,95708.5,69472.8,60535,75212.2,697.62,18856.8,0.358
139071,79692,114368,92703.6,75560,80405.3,613.69,57903.8,0.358
94234.2,70876,87134.4,35766.7,32113,72992.5,286.44,13662,0.358
80279,51253,102651,54002.9,45513,77760.9,569.8,21399.8,0.358
129315,93020,91106.8,70085.5,60632,75754.1,703.78,26183.5,0.359
85582.7,59157,94811.2,48814.6,42217,75777.8,442.75,14774.4,0.359
100511,78764,83630.5,36987.1,34597,70063.5,179.41,11286.7,0.359
90835.2,57801,102991,69901.9,57117,80205.4,462,27699.1,0.359
128069,79975,104947,87149.5,73259,77962.2,610.61,37510.6,0.359
59477.1,37880,102901,68270.4,59532,75155.7,514.36,14701,0.36
111538,78798,92765.7,55710.7,50003,73016.8,679.91,33366.2,0.36
95627.5,63447,98776.1,81689.8,67007,79896.4,786.94,43033.7,0.36
118739,86753,89699.4,55029.6,48373,74554.4,695.31,26072.6,0.36
86263.7,57993,97483.8,45350.6,38308,77584.3,519.75,18817.2,0.36
82236.8,59951,89897.9,50173.2,43602,75412.9,330.33,27554.4,0.361
73166.7,57830,82916.4,69407.3,59246,76776.1,668.36,45439.2,0.362
127207,84328,98859.7,104871,88865,77340,896.28,30962.9,0.363
76015.4,51157,97381.4,58897.4,51321,75211,555.94,25035.8,0.363
132771,92435,94133.7,71844.5,63311,74369.4,517.44,46344.2,0.363
91856,69509,86605.7,62596.8,54837,74809.8,502.04,28715,0.363
89908.5,64220,91750.9,39247.2,35393,72672.7,716.1,15621.1,0.363
96501.8,63663,99340.9,49763.5,42786,76223.6,447.37,26894.9,0.364
86883.2,63255,90016.2,68953.7,55723,81096.7,597.52,31043.5,0.364
106048,68181,101934,98094.2,79017,81358.5,742.28,42849.4,0.364
130031,83523,102029,77828.4,67163,75943,710.71,41582.9,0.365
118622,86303,90078.2,85808.9,74418,75567.3,616,39684.2,0.365
163307,109269,97946.2,75710.9,66413,74711.1,622.16,27144.7,0.365
155621,104489,97606.3,71937.4,62708,75181.6,364.21,12575.5,0.365
100301,76993,85375.5,49847,46109,70849,260.26,18537.1,0.366
143312,99687,94215.8,51802.6,46187,73504.1,492.8,26412.5,0.366
82305.9,56509,95453.8,43159.7,37360,75709.7,461.23,16857.4,0.366
86227.2,61539,91827.7,66476.2,57595,75641.7,682.22,22636.8,0.366
109652,78574,91457,44791.2,36435,80566.4,467.39,16892.6,0.366
108304,78544,90367.3,50693,42660,77876.7,682.99,31416.5,0.367
100397,70699,93065,72734.4,60102,79310.5,628.32,41287,0.367
163679,101846,105324,70842.2,58746,79030.4,500.5,34308,0.367
132998,97061,89801.1,47959.9,41049,76569.5,679.14,38559.6,0.367
86323.2,60250,93896.7,39115.4,34659,73962.6,526.68,28320.5,0.367
104251,69403,98442.2,90337,73846,80171.2,676.83,38521.4,0.368
101970,67425,99113.1,58953.6,51569,74920.7,431.2,39142.8,0.368
130339,85407,100014,72433.4,62754,75644.6,486.64,24437.5,0.368
81729.3,58491,91573.2,41907.6,37526,73188.1,225.61,17658,0.368
90725.1,67218,88454.9,42361.2,38394,72307.8,263.34,13013.3,0.368
107348,68298,103007,88272.7,77502,74643.8,829.29,24606,0.369
99101.4,67668,95979.1,66486.2,57740,75463.2,451.22,40756.3,0.369
137650,92044,98007.8,60084.7,52609,74848.7,498.96,44763.1,0.369
139455,80737,113199,87235.2,66745,85655.1,832.37,65004.5,0.369
101821,80131,83275.8,83029.7,64111,84875.2,744.59,40734,0.37
89177,55565,105180,52399.4,45344,75733.3,220.99,26612.6,0.37
136787,88748,101011,85848.5,72124,78006.9,1012.55,39295.4,0.371
81892.5,56294,95337.1,60415.9,52310,75691.4,498.19,32893.9,0.371
110755,75191,96533,48366,42651,74317.5,-8.47,19535.8,0.371
96497.3,68912,91769.9,49883.8,45860,71286.1,183.26,18403.9,0.371
83751.7,57060,96192.6,48595,42704,74576.6,371.14,25529,0.371
95235.8,65135,95822.1,59203.4,50482,76858.2,694.54,27149,0.372
98709.8,70208,92141.1,51449,43848,76896.6,406.56,25261.9,0.373
95989.8,64730,97185,49131.4,40974,78583.3,438.9,26170.6,0.373
73578.2,47851,100772,73227.6,60536,79275.9,579.04,28438.6,0.373
76789.8,54072,93070.2,40326.5,34981,75550.6,363.44,16202.2,0.373
122159,83079,96364.1,57399.1,49323,76266.8,568.26,35390.2,0.375
71369.6,48910,95630.3,49376.2,43625,74175.7,526.68,22638.2,0.376
109165,77346,92496.4,41953,37034,74240.7,458.92,16400.2,0.376
112594,74628,98876.5,57895.9,49160,77182,382.69,35781.8,0.376
132321,85442,101493,86760,74773,76042.2,733.04,53942.4,0.377
160003,112781,92976,66608.6,58736,74320.1,704.55,46032.5,0.378
99015,66001,98317.4,67598.6,58113,76233.3,656.04,24606.7,0.379
110440,73194,98885.4,56682.7,49203,75498.6,388.85,39792.2,0.379
90010.2,61017,96676.5,48020.4,42445,74144.5,195.58,26140.3,0.379
99195.5,68840,94434.6,41789.5,37569,72898.4,391.16,20210.4,0.38
106762,68957,101466,56587,48889,75855.2,454.3,30123.4,0.38
84839,60695,91605.8,59078.2,52435,73839,378.84,17333.3,0.38
111194,68991,105625,80462.9,67202,78468.1,691.46,22513,0.381
96913.3,70297,90349.6,38950.6,35268,72379,467.39,4032.72,0.381
96553,70708,89490.5,50805.4,45176,73702.4,387.31,14551.9,0.382
140877,89397,103276,89841.6,74598,78927.8,781.55,43588.1,0.383
103742,64220,105868,72896.4,62465,76480.2,713.02,23058.7,0.384
74096,46732,103911,62376.5,53553,76333.8,372.68,26977.7,0.385
96098.6,69875,90131.2,32905.4,29547,72985.1,135.52,9509.04,0.385
116061,80726,94221.9,95831.3,78334,80174.6,662.2,50672.2,0.385
132857,88349,98551.4,83157.8,70928,76836.1,884.73,22597.9,0.385
128088,79849,105128,84773.5,71396,77815.5,744.59,35262,0.386
128650,93276,90389.6,62818.6,55036,74803.4,659.89,38831,0.386
114479,81109,92498.7,53597.5,45289,77559,531.3,20181.6,0.387
141030,91894,100578,62194.3,53946,75556.4,767.69,29849.8,0.388
96828.2,67137,94519.1,40487.8,33737,78649.7,564.41,22268.2,0.388
70343.7,44371,103898,67227.1,56672,77742,454.3,36870.5,0.388
128109,93509,89785.8,51972.5,45469,74909.7,642.18,24484.3,0.388
114551,76849,97687.9,85682.2,74873,74997.2,418.88,34737.8,0.388
111101,73976,98425.8,74119.7,60972,79667.8,605.99,52735.7,0.388
159991,109435,95811.9,79535.5,68774,75790.9,644.49,28600.6,0.388
77921.3,68134,74950.1,96727,84506,75013.6,3223.22,10753.2,0.389
130054,84566,100788,66752.6,55674,78577.1,552.09,36996.5,0.389
82619.5,61419,88157.6,35725.7,32086,72970.1,127.82,9720,0.39
133652,84060,104199,68834.9,58460,77166.7,405.02,27124.6,0.39
87443.2,60584,94590.6,82075,67889,79230.3,790.79,23037.8,0.39
80807.7,57180,92616.5,49899.6,44465,73545.9,459.69,10739.5,0.39
82375.7,60054,89895.3,46571,40330,75677.7,378.07,27647.3,0.39
97575.7,66411,96290.1,53912.2,47654,74142.5,187.88,25991.3,0.391
79097.6,48419,107060,50464.8,43023,76871.9,533.61,24434.6,0.392
106241,74929,92922.5,50024.9,43121,76028.6,604.45,18664.6,0.392
107224,66257,106057,66467.5,55209,78900.5,292.6,13897.4,0.392
132644,90121,96458.6,75980.2,64516,77181.4,842.38,21868.6,0.393
92306.6,58292,103778,57227.8,47712,78606.6,321.86,32045,0.393
124421,84412,96598.4,69047.3,61372,73732,378.07,17049.6,0.393
103960,62482,109042,93392.6,77674,78798.3,669.13,2370.24,0.393
75577,52277,94745.5,43683.1,38257,74831.2,355.74,20537.3,0.393
109802,76608,93932.7,53598.2,47484,73974.7,240.24,23081.8,0.394
80513.3,58321,90473.7,53669.5,46141,76229.1,574.42,12559,0.394
115348,70353,107450,101376,78173,84988.1,719.95,44966.2,0.395
99501.4,78057,83540.6,33559.2,30628,71808,297.22,15166.8,0.396
94843.5,66749,93120,55849,48640,75249.1,352.66,37356.5,0.396
129396,87366,97064.4,71827.9,62110,75790,517.44,4963.68,0.397
82775.7,56997,95176.7,44136,39361,73486.4,462.77,17999.3,0.397
120282,77169,102150,66101,54669,79240.5,376.53,22406.4,0.398
110707,84286,86079.1,48885.8,44899,71355.3,441.98,25519.7,0.398
104893,68115,100922,58862.2,48683,79239,481.25,26892,0.398
69496.3,49625,91778.6,42602.4,38404,72700.5,335.72,21883,0.398
77066.9,56717,89050.1,42469.9,38301,72669.4,474.32,8904.96,0.398
82833.3,60766,89335.5,68792.4,62883,71694.7,573.65,16567.9,0.399
129668,83673,101561,79056,67209,77088.1,760.76,17587.4,0.399
80951,50504,105045,77611.7,66757,76192.1,614.46,29831,0.399
77458.6,54277,93526.2,76657,62953,79802.2,689.15,33140.2,0.399
90745.6,63565,93559.4,54545.8,48752,73324.4,475.86,8912.16,0.399
104247,74260,92000.2,44462.2,39604,73575.2,350.35,17233.2,0.399
81111.7,57109,93080.5,44781.8,39529,74244.8,569.03,21789.4,0.399
104198,70041,97496.4,87837.1,78404,73420.9,648.34,30726,0.4
89457.9,63793,91902.2,86495.8,72313,78389.6,639.87,26503.9,0.4
119119,68744,113560,89606.2,75484,77797,569.8,19039.7,0.4
112609,77809,94847.2,54522.7,47561,75128.8,389.62,25972.6,0.4
97468.8,68708,92969,50150.9,44876,73239.3,400.4,21518.6,0.401
73350.4,47145,101964,65765.5,57220,75323.5,405.79,22456.1,0.401
96963.2,56616,112240,70363.4,58293,79106.2,464.31,36712.1,0.402
115965,78790,96457.3,65195.3,56682,75379.1,527.45,22042.8,0.402
108479,73241,97067.3,68402.2,58397,76764.3,309.54,24804.7,0.403
80211.2,53181,98845.9,46674.7,41097,74430.6,280.28,24655.7,0.403
108323,74928,94744.7,57070.1,50392,74221,318.78,24361.9,0.403
113538,80317,92643.2,50001.1,44777,73182.1,444.29,30003.8,0.403
110635,64136,113050,75790.1,62433,79557,969.43,38911,0.403
84447.4,65021,85116.2,33017.8,30553,70822.9,338.8,11705,0.404
142689,99119,94343.6,75672.7,65282,75967.2,603.68,25817.8,0.404
83650.6,61649,88924.8,30483.4,27805,71848.9,143.99,18719.3,0.404
130398,87357,97825.8,62867.5,53357,77217.4,474.32,15163.9,0.405
89915.5,65000,90657,38265.8,34465,72763.4,287.21,8326.8,0.405
127414,88144,94733.5,72170.6,60944,77608.5,524.37,26393,0.405
57964.8,40768,93180.5,47821.7,43104,72708.8,475.09,10540.1,0.406
168572,103292,106955,78829.2,64876,79631.2,772.31,54413.3,0.406
98185.6,74577,86282.5,29993.8,27405,71726.7,313.39,21319.9,0.406
83650.6,55953,97977.3,53594.6,46681,75242.1,530.53,19228.3,0.407
84564.5,56230,98559.8,51770.9,45322,74861.1,585.97,12083.8,0.407
91294.1,63148,94746.4,46561.7,40885,74635.4,496.65,21253,0.407
116639,76440,100001,78226.6,68257,75108.1,675.29,21333.6,0.407
105111,69161,99601.8,80249,68852,76384.2,363.44,26426.9,0.407
107540,74825,94190.1,55861.2,49593,73819.3,342.65,16105,0.407
123232,83432,96799,88531.2,72609,79907.2,1148.07,18149.8,0.407
77270.4,49161,103008,52414.6,45380,75695,550.55,27157,0.408
112905,86987,85062.6,39680.6,34982,74338.5,350.35,27697.7,0.408
120257,75705,104104,91711.4,77508,77545.6,849.31,45729.4,0.408
121744,87720,90955.5,50629,45525,72883.5,487.41,17413.9,0.409
119072,78013,100028,76271,66157,75555.1,643.72,21887.3,0.409
97705.6,66788,95874,53899.2,48024,73553.6,495.88,32539,0.409
104959,71181,96635,85568.4,73721,76068,851.62,10755.4,0.409
131736,88729,97301.6,72491,60372,78691.6,579.81,48045.6,0.41
101830,68973,96755.5,66854.9,57312,76448.2,618.31,38316.2,0.41
90364.8,66700,88787.8,43014.2,39464,71431.7,654.5,20108.9,0.41
86318.1,62783,90103.1,45600.5,37906,78839.1,492.8,11854.1,0.411
112807,90116,82037.9,49324.3,45316,71332.8,456.61,12183.1,0.411
135459,97393,91150.4,78377.8,69042,74397.7,458.92,21220.6,0.412
160782,109016,96655.7,78245.3,65941,77764.7,835.45,41958,0.412
76295,46835,106759,44845.9,38303,76730.9,375.76,23783,0.413
101838,69774,95652.5,47546.6,41331,75391.8,385,15739.2,0.413
103165,74740,90460.4,100876,83628,79052.3,882.42,31555.4,0.413
93580.2,64289,95395.3,54640.8,47065,76085,497.42,38216.9,0.413
107028,74116,94638.4,64560.2,54816,77185.9,402.71,19523.5,0.414
89037.4,65298,89362,40898.9,37505,71466.5,257.18,14266.8,0.415
89189.8,57093,102379,62326.8,53057,76986.1,532.84,35185.7,0.415
146380,101641,94382.5,50387,43402,76083.2,328.02,14002.6,0.415
73853.4,44726,108216,57566.9,50001,75452.5,406.56,21497.8,0.416
96242.6,64284,98117,73708.6,62780,76944.3,624.47,38659,0.416
85212.2,59668,93592.3,39232.1,34652,74198.1,225.61,19009.4,0.417
70018.6,50849,90242.4,34846.6,30541,74775,58.52,17886.2,0.417
125501,91502,89886.8,77101.9,67651,74691.5,555.94,17387.3,0.417
103214,64096,105533,62672.4,51544,79685.3,627.55,30623.8,0.418
107919,75901,93182,54229.7,47741,74443.3,403.48,31999,0.418
100146,68732,95489.2,50294.9,43521,75736.4,1174.25,36447.1,0.418
100149,65658,99963,55107.4,46435,77775.7,270.27,34875.4,0.418
124551,85253,95745.4,58477,50985,75166.2,418.88,40263.1,0.418
68875.5,48393,93274.4,68235.8,57876,77267,591.36,13199,0.418
115574,89064,85042.7,38042.6,34492,72282.3,254.1,25354.1,0.419
119751,88408,88770.3,84687.8,68049,81560.4,1018.71,59517.4,0.419
128149,81334,103258,111859,94074,77925.9,1046.43,27919.4,0.419
101562,69165,96233.4,56455.9,48777,75853.3,472.01,20576.2,0.419
125908,86876,94980.1,60235.2,53269,74106.4,639.1,14341.7,0.419
142452,101521,91958.5,60534,54377,72956.5,469.7,24135.8,0.419
74655.4,50490,96902.6,63195.8,53603,77264.4,530.53,17328.2,0.419
81951.4,60963,88098.8,38296.1,33807,74238.2,336.49,13736.9,0.42
89403.5,64077,91439.2,35310.2,31309,73911.4,261.8,23202.7,0.42
83758.1,59746,91875.1,88027.9,71674,80489.4,836.22,41382.7,0.42
111266,80745,90308.1,87991.9,75716,76161.4,849.31,28175,0.42
85179.5,65013,85864.8,79321,67901,76558.2,10204.8,40654.8,0.421
82716.8,65057,83325.8,35491,32089,72483.9,345.73,27025.2,0.421
151907,96241,103442,76856.4,66713,75500.4,583.66,32075.3,0.421
93329.9,65763,93007.8,65920.3,58880,73372.2,488.18,16704.7,0.421
113815,78271,95296.9,51973.9,46066,73940.9,475.86,25498.1,0.422
91232.6,63122,94721.7,65993,55414,78047.4,332.64,13873.7,0.422
90364.2,63894,92686.4,35681.8,31850,73420.4,133.98,24719,0.422
98229.1,74891,85958.8,42902.6,39350,71452.8,186.34,20118.2,0.423
142537,100726,92739.7,71051.8,61982,75125.8,346.5,35277.8,0.423
88499.2,64388,90077.1,38280.2,34140,73483.7,472.01,27277.2,0.423
78409.6,54740,93873.8,75283.9,64592,76384.2,587.51,26136.7,0.423
133274,97881,89233.5,53324.6,47933,72907.7,477.4,25338.2,0.424
72740.5,51778,92068.4,36397.4,32694,72959.6,425.04,17245.4,0.425
69027.2,45217,100046,47733.1,41197,75933.6,406.56,15756.5,0.425
78308.5,55955,91717,71650.8,62447,75195.1,593.67,26091.4,0.426
95030.4,71390,87237.9,43903.4,40307,71383.5,217.14,17725,0.426
127713,83109,100708,86637.6,77161,73584.9,885.5,23526.7,0.426
90065.3,66781,88386.2,41188.3,37504,71974.1,242.55,23432.4,0.426
122601,81353,98764.4,83990.2,68397,80476.9,1252.02,16663.7,0.426
89196.8,60774,96185.9,63421.2,55074,75468.9,525.14,16292.9,0.427
76817.3,53466,94158.9,34552.1,31059,72906.6,319.55,13830.5,0.427
77985.9,50476,101254,74620.1,61461,79567.6,429.66,26018.6,0.428
134936,92235,95876.2,70477.2,61222,75443.4,490.49,19831,0.428
86649,58684,96766.2,47857,40833,76809.3,342.65,17524.1,0.428
81228.2,54979,96825.5,76510.1,62991,79601.3,327.25,47275.2,0.429
96996.5,69595,91339.3,43359.1,37686,75401.6,481.25,29217.6,0.429
80666.2,51121,103412,40621,35693,74584.2,186.34,26545,0.429
85719,61969,90653.1,56710.1,51289,72462.9,393.47,15102,0.429
100085,70628,92869.4,36241.2,32152,73871.1,466.62,7716.24,0.43
82294.4,54184,99535.8,54897.1,47464,75799.3,445.83,23462.6,0.431
112442,75648,97411.9,55154.9,43080,83905.1,317.24,27158.4,0.431
69685.8,49345,92550.9,42827.8,37089,75676.4,519.75,18010.8,0.431
106091,77685,89499.5,55669,50153,72743.8,236.39,21982.3,0.432
119965,91433,85987.1,58950.7,52900,73032,468.93,20673.4,0.432
128019,89270,93982.6,56796.5,50453,73775.9,304.15,22476.2,0.432
102517,78124,85998.7,36342,33409,71289.5,485.87,14956.6,0.432
109524,70347,102034,86536.1,75734,74883.5,704.55,21943.4,0.433
145627,96201,99206.9,65483.3,56356,76150.1,473.55,76011.8,0.433
92002.6,61977,97285.8,59993.3,52317,75151.9,495.88,23397.1,0.434
87683.8,61467,93488.3,90252.7,74534,79357.1,625.24,30932.6,0.434
103123,69128,97764.8,50559.1,45409,72968.9,506.66,17234.6,0.434
165553,115432,93992.1,74398.3,63473,76816.4,650.65,36136.1,0.434
96740.5,64424,98410.3,72604.1,58529,81296.1,636.02,31396.3,0.435
152529,97725,102289,94884.5,80848,76914.1,572.11,22896.7,0.436
68055.7,46084,96781.9,40106.9,36516,71980.6,120.89,21882.2,0.436
162707,107113,99550.4,86381.3,74329,76162.5,738.43,10714.3,0.437
104911,76517,89854.9,55152,50121,72114.3,478.94,25639.9,0.437
146884,105854,90938.7,56105.3,51287,71692.9,438.13,27748.1,0.437
88111.4,62896,91809.8,63091.4,53064,77920.3,915.53,24523.9,0.437
97216.6,66565,95713.8,69073.2,59501,76079.1,819.28,27161.3,0.438
107443,71754,98132.5,59551.2,51530,75737.4,401.17,26472.2,0.438
67826.6,41238,107791,56376,46510,79437.9,517.44,31654.8,0.438
104911,76514,89859,54529.2,48798,73233,180.95,15349,0.439
106016,74934,92719.8,53627.8,47194,74470.2,378.84,24598.1,0.439
87205.1,68671,83224,88834.3,78290,74362.6,5597.9,31330.1,0.439
88912,69608,83710.7,34246.8,31628,70962.4,361.9,4231.44,0.44
97663.4,62632,102192,68433.1,58849,76209.2,480.48,17716.3,0.44
101921,65789,101529,83592.7,69353,78992,560.56,55744.6,0.44
82183.7,59336,90771,52590.2,45576,75622.1,636.02,20378.9,0.44
90191.4,63595,92944.1,36387.4,31846,74881.7,202.51,19938.2,0.441
145073,101390,93771.8,73579.7,64659,74577.7,703.01,24588,0.441
86249.6,57016,99138,57760.6,48693,77740.1,377.3,26024.4,0.441
82830.1,59086,91872.1,46711.4,41719,73378.6,434.28,15907.7,0.441
134390,89356,98564.9,72264.2,61173,77418.3,662.2,38221.2,0.441
102381,72497,92551,46154.2,41325,73194.4,385,17755.2,0.442
106390,63779,109321,83471.8,66383,82406.7,542.85,46263.6,0.442
114149,75924,98531.1,54881.3,46476,77388.3,380.38,25275.6,0.442
92210.6,61645,98030.8,45035.3,38713,76238.8,493.57,21391.2,0.442
121480,84221,94529.1,53698.3,47216,74533.5,316.47,22832.6,0.443
54363.5,35139,101391,53046.7,46160,75313.5,334.95,20679.1,0.443
84218.9,61469,89791.1,46014.5,41177,73235.2,455.07,24567.8,0.443
141935,88409,105214,98473.7,81417,79265.7,813.89,35812.1,0.444
102491,66637,100797,90730.8,73728,80649.6,584.43,50076,0.444
108156,74588,95030.3,40096.8,36485,72023.7,284.13,27959.8,0.444
145337,93487,101884,89498.9,74050,79208.6,1046.43,48956.4,0.444
89277.4,63079,92754.9,42781.7,37435,74896.2,432.74,15251.8,0.445
122409,76857,104378,72770.4,60388,78974,710.71,44936.6,0.445
106920,67604,103649,101055,78552,84310.2,582.89,81159.8,0.445
71440.6,42803,109383,58880.9,50928,75770.1,249.48,18177.1,0.447
99087.4,66839,97155.7,98444.2,81727,78941.3,857.01,55396.1,0.447
123903,75455,107615,90110.2,75714,77996.9,545.16,50559.1,0.447
93000.3,64457,94557.1,51732,46569,72801.8,571.34,30857,0.447
127898,84929,98693.5,66487.7,57837,75338.2,701.47,48579.8,0.447
67205.8,44136,99791.5,50423.8,45020,73402.3,195.58,25531.2,0.447
119647,87741,89367.7,60709.7,50745,78405.2,451.22,18823,0.447
130305,85082,100370,66626.6,56195,77701.6,565.95,52251.1,0.448
141457,105331,88013.5,48307,42687,74164.1,661.43,17298,0.448
164444,114221,94351.9,81824.4,70304,76275.1,555.94,61479.4,0.448
119633,86860,90263.5,51562.1,45765,73837.5,636.02,7899.12,0.449
131304,88453,97285.1,67827.6,59637,74536.8,505.12,29628,0.449
64639.4,43161,98148.9,60973.9,53604,74546.4,750.75,14898.2,0.449
69041.9,46765,96754.7,47767,41392,75629.5,714.56,33107,0.449
112476,73299,100563,75759.1,64171,77370.6,418.88,32423.8,0.45
92517.1,64903,93419.4,46260,41131,73708.3,641.41,15760.1,0.45
89104.6,60436,96623.9,85122.7,72156,77313.1,5617.92,21649.7,0.45
117904,77055,100278,61441.2,52786,76281.8,498.19,25295.8,0.451
